fold,organism_tid,row_id,actual,prediction
2,101602,CHEMBL941,5.0,5.000162017923739
2,101602,CHEMBL377300,5.0,5.034186500980417
2,101602,CHEMBL1789941,5.0,5.022743927030692
2,101602,CHEMBL10,5.0,5.046283894267049
2,101602,CHEMBL288441,5.0,5.000129558195671
2,101602,CHEMBL255863,5.0,5.018676078453375
3,103095,CHEMBL464552,5.0,5.014206428683385
3,103095,CHEMBL553,5.0,5.004250341973104
3,103095,CHEMBL1240703,5.0,5.0484100000000005
3,103095,CHEMBL1908394,5.0,5.012814125571624
3,103095,CHEMBL939,5.0,5.000140776578491
3,103095,CHEMBL377300,5.0,5.002460610762422
3,103095,CHEMBL255863,5.0,5.000042476190476
3,103095,CHEMBL477772,5.0,5.007913298841939
3,30048,CHEMBL475251,5.0,5.151727316677734
3,30048,CHEMBL572881,5.0,5.000094331119355
3,30048,CHEMBL1236107,5.0,5.005352515450941
3,30048,CHEMBL1908393,5.0,5.006918672599236
3,30048,CHEMBL535,5.824,6.217947023809521
3,30048,CHEMBL300138,5.0,5.00642996638714
3,30048,CHEMBL1336,5.0,5.005502527898924
3,30048,CHEMBL223360,5.0,5.365350649859944
3,101465,CHEMBL1908394,5.0,5.027908125571624
3,101465,CHEMBL558752,5.0,5.000874350694445
3,101465,CHEMBL31965,5.0,5.00008009800424
3,101465,CHEMBL105442,5.0,5.000060689823931
3,101465,CHEMBL1421,5.0,5.003471159115057
3,101465,CHEMBL450786,5.0,5.015074
3,101465,CHEMBL483321,5.0,5.065428622654489
3,101602,CHEMBL477772,5.0,5.020793298841939
3,101602,CHEMBL573339,5.0,5.0214894469896185
3,101602,CHEMBL91829,6.194,5.181992703435806
3,101602,CHEMBL1173655,5.0,5.011758225719291
3,101602,CHEMBL1908391,5.0,5.000098389320075
3,101602,CHEMBL440084,5.0,5.016410007690639
3,101602,CHEMBL379218,6.208,5.318861756081581
3,101602,CHEMBL259084,5.0,5.000073304778228
4,103095,CHEMBL525191,5.0,5.012160194209818
4,103095,CHEMBL554,5.0,5.013759745609311
4,103095,CHEMBL1241674,5.0,5.198838490043293
4,103095,CHEMBL1908395,5.0,5.33441181818182
4,103095,CHEMBL941,5.0,5.000188876196054
4,103095,CHEMBL379218,5.0,5.723921072971101
4,103095,CHEMBL259084,5.0,5.002790984040399
4,30048,CHEMBL230011,5.0,5.350422039915965
4,30048,CHEMBL494089,5.0,5.62856749242426
4,30048,CHEMBL574738,5.339,5.552652115143675
4,30048,CHEMBL1240703,5.0,5.017413849744782
4,30048,CHEMBL1908394,5.0,5.012532666732387
4,30048,CHEMBL14762,5.0,5.027796561404188
4,30048,CHEMBL162,7.334,7.328242555555547
4,30048,CHEMBL180022,5.0,5.025202600721822
4,101465,CHEMBL1241674,5.0,5.187674323376627
4,101465,CHEMBL1908395,5.481,5.335342000000002
4,101465,CHEMBL10,5.0,5.002255445205018
4,101465,CHEMBL288441,5.0,5.010437610881803
4,101465,CHEMBL119385,5.0,5.005136547619047
4,101465,CHEMBL215152,5.0,5.002728032796259
4,101465,CHEMBL509032,5.796,6.049608095238098
4,101465,CHEMBL573339,5.0,5.00006983018198
4,101602,CHEMBL513909,5.0,5.022674248015503
4,101602,CHEMBL576982,5.0,5.019888210540185
4,101602,CHEMBL101253,5.0,5.040155766938596
4,101602,CHEMBL1230020,5.0,5.0634328658557015
4,101602,CHEMBL1908392,6.42,5.461456785714282
4,101602,CHEMBL535,6.337,6.099222119047617
4,101602,CHEMBL386051,5.0,5.057693053905044
4,101602,CHEMBL261849,5.0,5.000222562350526
5,103095,CHEMBL445813,5.0,5.038763718811001
5,103095,CHEMBL24828,5.0,5.000473993468173
5,103095,CHEMBL1287853,5.237,5.04486195626606
5,103095,CHEMBL1908396,5.0,5.006531785688378
5,103095,CHEMBL91829,5.0,5.515813238916255
5,103095,CHEMBL386051,5.0,5.00019959218567
5,103095,CHEMBL261849,5.0,5.0003514092078305
5,30048,CHEMBL249697,5.0,5.003921181324021
5,30048,CHEMBL521851,5.0,5.013182571428572
5,30048,CHEMBL558752,5.0,5.021181234031774
5,30048,CHEMBL1241674,5.0,5.1276858223938255
5,30048,CHEMBL1908395,5.0,5.374204452380952
5,30048,CHEMBL428690,5.0,5.000910133794121
5,30048,CHEMBL939,5.0,5.000165144661806
5,30048,CHEMBL191003,5.0,5.000908764474855
5,101465,CHEMBL1287853,5.0,5.059027645921231
5,101465,CHEMBL1908396,5.0,5.00650747534355
5,101465,CHEMBL440084,5.0,5.003118051399987
5,101465,CHEMBL296468,5.0,5.000078548166433
5,101465,CHEMBL124660,5.0,5.00012720459162
5,101465,CHEMBL221959,5.0,5.003090344388302
5,101465,CHEMBL491473,5.0,5.000164585031185
5,101465,CHEMBL576982,5.0,5.007292281814825
5,101602,CHEMBL522892,6.276,5.620813623149632
5,101602,CHEMBL608154,5.0,5.0193774433620675
5,101602,CHEMBL103667,5.0,5.034197377572595
5,101602,CHEMBL1236107,5.0,5.0252172060605815
5,101602,CHEMBL1908393,5.0,5.019077795517684
5,101602,CHEMBL14762,5.0,5.097114616833249
5,101602,CHEMBL384304,5.0,5.013813646974826
5,101602,CHEMBL572878,5.094,5.107419764229368
6,103095,CHEMBL572881,5.0,5.0000829689996555
6,103095,CHEMBL31965,5.0,5.000464223639651
6,103095,CHEMBL1289926,5.0,5.000074418283705
6,103095,CHEMBL1908397,6.409,5.738538822282486
6,103095,CHEMBL101253,5.0,5.000052822332483
6,103095,CHEMBL384304,5.0,5.000146874936388
6,103095,CHEMBL572878,5.0,5.157723634513231
6,30048,CHEMBL255863,5.0,5.006414069184492
6,30048,CHEMBL477772,5.0,5.000146194455055
6,30048,CHEMBL573339,5.0,5.0294882570346315
6,30048,CHEMBL1287853,5.0,5.113064681230265
6,30048,CHEMBL1908396,5.0,5.002641743619612
6,30048,CHEMBL553,5.0,5.002647453373016
6,30048,CHEMBL941,5.0,5.012428932192731
6,30048,CHEMBL377300,5.0,5.000056477285508
6,101465,CHEMBL1289926,5.0,5.0234100190781446
6,101465,CHEMBL1908397,5.301,5.7773295000000005
6,101465,CHEMBL535,6.201,6.166990210526316
6,101465,CHEMBL300138,5.0,5.0579219091664145
6,101465,CHEMBL1336,5.0,5.000084860866404
6,101465,CHEMBL223360,5.339,5.2885699999999956
6,101465,CHEMBL475251,5.0,5.122883943760894
6,101465,CHEMBL608154,5.0,5.005950885639989
6,101602,CHEMBL464552,5.0,5.022641643202124
6,101602,CHEMBL601719,5.0,5.012113642722706
6,101602,CHEMBL105442,5.0,5.000055880749777
6,101602,CHEMBL1240703,5.0,5.085690434523809
6,101602,CHEMBL1908394,5.0,5.033476435548659
6,101602,CHEMBL428690,5.0,5.000102399249183
6,101602,CHEMBL1421,5.0,5.0148692093210565
6,101602,CHEMBL450786,5.0,5.026762032138666
7,103095,CHEMBL574738,5.0,5.66862808198712
7,103095,CHEMBL576982,5.0,5.007591125455871
7,103095,CHEMBL1614701,5.0,5.001667573617448
7,103095,CHEMBL2309006,6.658,7.596776642857147
7,103095,CHEMBL103667,5.0,5.0000518080808085
7,103095,CHEMBL1421,5.0,5.000065673981191
7,103095,CHEMBL450786,5.0,5.039042250307303
7,30048,CHEMBL259084,5.0,5.00124533750621
7,30048,CHEMBL513909,5.0,5.021678071837055
7,30048,CHEMBL576982,5.0,5.03976262139083
7,30048,CHEMBL1289926,5.0,5.009470963205208
7,30048,CHEMBL1908397,5.959,5.763454190476197
7,30048,CHEMBL554,5.0,5.024770730163869
7,30048,CHEMBL91829,5.0,5.480951111767024
7,30048,CHEMBL379218,5.0,5.646011417184262
7,101465,CHEMBL1614701,5.0,5.004214881309755
7,101465,CHEMBL2309006,7.523,7.64025266666667
7,101465,CHEMBL14762,5.0,5.020988852336652
7,101465,CHEMBL162,7.377,7.326042952380951
7,101465,CHEMBL180022,5.0,5.008434867632851
7,101465,CHEMBL230011,5.347,5.256166716937409
7,101465,CHEMBL494089,5.0,5.616226908902693
7,101465,CHEMBL601719,5.0,5.019635590786506
7,101602,CHEMBL483321,5.0,5.038322677462587
7,101602,CHEMBL607707,5.0,5.111831923188406
7,101602,CHEMBL119385,5.0,5.029147960375211
7,101602,CHEMBL1241674,5.398,5.00005014399009
7,101602,CHEMBL1908395,5.678,5.153308893678159
7,101602,CHEMBL553,5.0,5.0000769301462356
7,101602,CHEMBL215152,5.0,5.012804786107924
7,101602,CHEMBL509032,5.699,6.036031000000003
8,103095,CHEMBL558752,5.0,5.013937872923539
8,103095,CHEMBL608154,5.0,5.000081962529274
8,103095,CHEMBL1721885,6.155,6.009066190476191
8,103095,CHEMBL2309609,5.0,5.420550681818185
8,103095,CHEMBL105442,5.0,5.02800100310531
8,103095,CHEMBL215152,5.0,5.014002364868137
8,103095,CHEMBL509032,6.357,5.822920523809524
8,30048,CHEMBL261849,5.0,5.000159629415049
8,30048,CHEMBL522892,5.0,5.992083654761906
8,30048,CHEMBL608154,5.0,5.000881607849471
8,30048,CHEMBL1614701,5.0,5.000122791282649
8,30048,CHEMBL2309006,6.432,7.674283996031748
8,30048,CHEMBL278041,5.0,5.313489945355188
8,30048,CHEMBL101253,5.0,5.000063745065696
8,30048,CHEMBL386051,5.0,5.003975279409753
8,101465,CHEMBL1721885,6.071,6.0016031904761915
8,101465,CHEMBL2309609,5.959,5.409525000000003
8,101465,CHEMBL428690,5.0,5.042537089878827
8,101465,CHEMBL939,5.0,5.000103474364742
8,101465,CHEMBL191003,5.0,5.003740123406062
8,101465,CHEMBL249697,5.0,5.028647740226986
8,101465,CHEMBL521851,5.0,5.01261082278481
8,101465,CHEMBL607707,5.0,5.121211861138258
8,101602,CHEMBL525191,5.0,5.019715425153171
8,101602,CHEMBL296468,5.0,5.020054461538463
8,101602,CHEMBL124660,5.0,5.00407979052097
8,101602,CHEMBL1287853,5.097,5.073884358423168
8,101602,CHEMBL1908396,5.0,5.022022294387474
8,101602,CHEMBL554,5.0,5.014007854395604
8,101602,CHEMBL221959,5.0,5.040504814814816
8,101602,CHEMBL491473,5.0,5.014652419668978
9,103095,CHEMBL573339,5.0,5.002178074078744
9,103095,CHEMBL601719,5.0,5.001386589579742
9,103095,CHEMBL1789941,5.0,5.045178064557318
9,103095,CHEMBL288441,5.0,5.000068761507807
9,103095,CHEMBL119385,5.0,5.021873746089733
9,103095,CHEMBL221959,5.0,5.000126367342439
9,103095,CHEMBL491473,5.0,5.015287803406776
9,30048,CHEMBL572878,5.081,5.100049355013135
9,30048,CHEMBL464552,5.0,5.012388361354792
9,30048,CHEMBL601719,5.0,5.0080673504493065
9,30048,CHEMBL1721885,5.699,6.143436202380955
9,30048,CHEMBL2309609,5.0,5.679355249999999
9,30048,CHEMBL24828,5.0,5.00008631799631
9,30048,CHEMBL103667,5.0,5.059972522324343
9,30048,CHEMBL384304,5.0,5.000267563825404
9,101465,CHEMBL1789941,5.0,5.0546721149005664
9,101465,CHEMBL525191,5.0,5.00008682138984
9,101465,CHEMBL553,5.0,5.000183396911253
9,101465,CHEMBL941,5.0,5.002260785355572
9,101465,CHEMBL377300,5.0,5.013999351980763
9,101465,CHEMBL255863,5.0,5.013138588566579
9,101465,CHEMBL477772,5.0,5.013717084785039
9,101465,CHEMBL1173655,5.0,5.0001750943272985
9,101602,CHEMBL445813,5.0,5.0137355832530845
9,101602,CHEMBL300138,5.0,5.0448159321573955
9,101602,CHEMBL1336,5.0,5.006351927833351
9,101602,CHEMBL1289926,5.0,5.018303674783429
9,101602,CHEMBL1908397,5.824,5.821706666666675
9,101602,CHEMBL278041,5.77,5.011529949704678
9,101602,CHEMBL223360,5.77,5.11047962098821
9,101602,CHEMBL475251,5.398,5.0087615826897
10,103095,CHEMBL10,5.0,5.011570852713178
10,103095,CHEMBL1173655,5.0,5.036153833389508
10,103095,CHEMBL1908391,5.0,5.02714
10,103095,CHEMBL296468,5.0,5.008920867439687
10,103095,CHEMBL124660,5.0,5.00004696382429
10,103095,CHEMBL223360,5.0,5.357905432078257
10,103095,CHEMBL475251,5.027,5.130516452380957
10,30048,CHEMBL450786,5.0,5.035032281284607
10,30048,CHEMBL483321,5.0,5.048065224266073
10,30048,CHEMBL607707,5.255,5.000063749907097
10,30048,CHEMBL1789941,5.0,5.000036429636256
10,30048,CHEMBL10,5.0,5.002603096302923
10,30048,CHEMBL31965,5.0,5.000100179543353
10,30048,CHEMBL105442,5.0,5.014042198867024
10,30048,CHEMBL1421,5.0,5.0012581859086565
10,101465,CHEMBL1908391,5.0,5.0272049999999995
10,101465,CHEMBL445813,5.0,5.000016869565218
10,101465,CHEMBL554,5.0,5.0000638333895076
10,101465,CHEMBL91829,5.585,5.307505233535965
10,101465,CHEMBL379218,5.959,5.417916539682538
10,101465,CHEMBL259084,5.0,5.003490852713179
10,101465,CHEMBL513909,5.0,5.025152514726507
10,101465,CHEMBL1230020,5.0,5.015148360576268
10,101602,CHEMBL572881,5.0,5.011646497874469
10,101602,CHEMBL162,7.77,7.18322583882784
10,101602,CHEMBL180022,5.0,5.012003618974202
10,101602,CHEMBL1614701,5.0,5.027516497874469
10,101602,CHEMBL2309006,9.0,6.900364911338663
10,101602,CHEMBL24828,5.0,5.027500852713179
10,101602,CHEMBL230011,5.745,5.1389771027131745
10,101602,CHEMBL494089,6.854,5.032853153024378
