fold,organism_tid,row_id,actual,prediction
3,101465,CHEMBL105442,5.0,5.010779940783113
3,101465,CHEMBL1421,5.0,5.003104821677168
3,101465,CHEMBL450786,5.0,5.0630617391304344
3,101465,CHEMBL483321,5.0,5.036416461760125
3,101602,CHEMBL477772,5.0,5.056220502785766
3,101602,CHEMBL573339,5.0,5.037538858792015
3,101602,CHEMBL91829,6.194,5.290419172657558
3,101602,CHEMBL1173655,5.0,5.010187408582867
3,101602,CHEMBL1908391,5.0,5.012740502785765
3,101602,CHEMBL440084,5.0,5.0536389777857655
3,101602,CHEMBL379218,6.208,5.455826605990894
3,101602,CHEMBL259084,5.0,5.01026471519515
4,103095,CHEMBL525191,5.0,5.000748416158267
4,103095,CHEMBL554,5.0,5.000154221228198
4,103095,CHEMBL1241674,5.0,5.1090284899267395
4,103095,CHEMBL1908395,5.0,5.2000029102564085
4,103095,CHEMBL941,5.0,5.000201347507246
4,103095,CHEMBL379218,5.0,5.489691666666667
4,103095,CHEMBL259084,5.0,5.020684774312846
4,30048,CHEMBL230011,5.0,5.206044461764708
4,30048,CHEMBL494089,5.0,5.451708936989937
4,30048,CHEMBL574738,5.339,5.2898542831932795
4,30048,CHEMBL1240703,5.0,5.004316045098039
4,30048,CHEMBL1908394,5.0,5.014556077378731
4,30048,CHEMBL14762,5.0,5.016063970323264
4,30048,CHEMBL162,7.334,7.151028835714279
4,30048,CHEMBL180022,5.0,5.022972036764706
4,101465,CHEMBL1241674,5.0,5.18107329761905
4,101465,CHEMBL1908395,5.481,5.380486533333332
4,101465,CHEMBL10,5.0,5.007827410074758
4,101465,CHEMBL288441,5.0,5.00258929078166
4,101465,CHEMBL119385,5.0,5.013898420126293
4,101465,CHEMBL215152,5.0,5.037851795006471
4,101465,CHEMBL509032,5.796,5.912661930255399
4,101465,CHEMBL573339,5.0,5.024256283333334
4,101602,CHEMBL513909,5.0,5.024124700900197
4,101602,CHEMBL576982,5.0,5.038184964285715
4,101602,CHEMBL101253,5.0,5.046941099152234
4,101602,CHEMBL1230020,5.0,5.051298290517242
4,101602,CHEMBL1908392,6.42,5.663140925
4,101602,CHEMBL535,6.337,6.020823380952383
4,101602,CHEMBL386051,5.0,5.029753184416682
4,101602,CHEMBL261849,5.0,5.022833896147872
5,103095,CHEMBL445813,5.0,5.007054967238491
5,103095,CHEMBL24828,5.0,5.000130298992
5,103095,CHEMBL1287853,5.237,5.024845929216859
5,103095,CHEMBL1908396,5.0,5.000316647680033
5,103095,CHEMBL91829,5.0,5.351605863525087
5,103095,CHEMBL386051,5.0,5.000329987007961
5,103095,CHEMBL261849,5.0,5.003631305621309
5,30048,CHEMBL249697,5.0,5.027312410804447
5,30048,CHEMBL521851,5.0,5.029907653117781
5,30048,CHEMBL558752,5.0,5.000967561666218
5,30048,CHEMBL1241674,5.0,5.067007562566794
5,30048,CHEMBL1908395,5.0,5.224951061004083
5,30048,CHEMBL428690,5.0,5.0000601570757865
5,30048,CHEMBL939,5.0,5.002650339599184
5,30048,CHEMBL191003,5.0,5.0119875293461025
5,101465,CHEMBL1287853,5.0,5.044120998680346
5,101465,CHEMBL1908396,5.0,5.000153389746597
5,101465,CHEMBL440084,5.0,5.017174359183612
5,101465,CHEMBL296468,5.0,5.025641827393545
5,101465,CHEMBL124660,5.0,5.014698987987066
5,101465,CHEMBL221959,5.0,5.0126194001991635
5,101465,CHEMBL491473,5.0,5.009385139146288
5,101465,CHEMBL576982,5.0,5.041865752688172
5,101602,CHEMBL522892,6.276,5.539779266666665
5,101602,CHEMBL608154,5.0,5.0168164668704565
5,101602,CHEMBL103667,5.0,5.025228011191646
5,101602,CHEMBL1236107,5.0,5.0263266369832635
5,101602,CHEMBL1908393,5.0,5.036412610205324
5,101602,CHEMBL14762,5.0,5.035546148659278
5,101602,CHEMBL384304,5.0,5.0144814261390245
5,101602,CHEMBL572878,5.094,5.164825671399158
6,103095,CHEMBL572881,5.0,5.0002006485396215
6,103095,CHEMBL31965,5.0,5.000030113055365
6,103095,CHEMBL1289926,5.0,5.049179281252256
6,103095,CHEMBL1908397,6.409,5.791424670807453
6,103095,CHEMBL101253,5.0,5.002667757253121
6,103095,CHEMBL384304,5.0,5.00023958825234
6,103095,CHEMBL572878,5.0,5.096060196692192
6,30048,CHEMBL255863,5.0,5.000103059878832
6,30048,CHEMBL477772,5.0,5.014481743019523
6,30048,CHEMBL573339,5.0,5.00012113875002
6,30048,CHEMBL1287853,5.0,5.142768020829659
6,30048,CHEMBL1908396,5.0,5.002707306178988
6,30048,CHEMBL553,5.0,5.000109941924624
6,30048,CHEMBL941,5.0,5.0017556295676915
6,30048,CHEMBL377300,5.0,5.001888678475601
6,101465,CHEMBL1289926,5.0,5.071209922077921
6,101465,CHEMBL1908397,5.301,5.7823112142857145
6,101465,CHEMBL535,6.201,6.154905823809521
6,101465,CHEMBL300138,5.0,5.017649731816232
6,101465,CHEMBL1336,5.0,5.007755363603245
6,101465,CHEMBL223360,5.339,5.364695166666662
6,101465,CHEMBL475251,5.0,5.202747648248668
6,101465,CHEMBL608154,5.0,5.0202239062681056
6,101602,CHEMBL464552,5.0,5.0941119077922075
6,101602,CHEMBL601719,5.0,5.0505931894065235
6,101602,CHEMBL105442,5.0,5.059595765151514
6,101602,CHEMBL1240703,5.0,5.128519583333332
6,101602,CHEMBL1908394,5.0,5.064698874458874
6,101602,CHEMBL428690,5.0,5.012575895741197
6,101602,CHEMBL1421,5.0,5.027275071339282
6,101602,CHEMBL450786,5.0,5.090373472222223
7,103095,CHEMBL574738,5.0,5.535653141495041
7,103095,CHEMBL576982,5.0,5.036414506998103
7,103095,CHEMBL1614701,5.0,5.000130315658985
7,103095,CHEMBL2309006,6.658,6.806273869565221
7,103095,CHEMBL103667,5.0,5.0049776710390255
7,103095,CHEMBL1421,5.0,5.000134799014817
7,103095,CHEMBL450786,5.0,5.0930129353801314
7,30048,CHEMBL259084,5.0,5.006504924354449
7,30048,CHEMBL513909,5.0,5.013868091767
7,30048,CHEMBL576982,5.0,5.013421813499651
7,30048,CHEMBL1289926,5.0,5.058385807776102
7,30048,CHEMBL1908397,5.959,5.886745507002797
7,30048,CHEMBL554,5.0,5.026754344718232
7,30048,CHEMBL91829,5.0,5.259880021874124
7,30048,CHEMBL379218,5.0,5.396312959383755
7,101465,CHEMBL1614701,5.0,5.000073494676763
7,101465,CHEMBL2309006,7.523,7.616288000000001
7,101465,CHEMBL14762,5.0,5.059673077461754
7,101465,CHEMBL162,7.377,7.365260999999991
7,101465,CHEMBL180022,5.0,5.011017382058723
7,101465,CHEMBL230011,5.347,5.306303441539424
7,101465,CHEMBL494089,5.0,5.787862102172909
7,101465,CHEMBL601719,5.0,5.015169500257273
7,101602,CHEMBL483321,5.0,5.048887156528891
7,101602,CHEMBL607707,5.0,5.0743527916939835
7,101602,CHEMBL119385,5.0,5.069325835111093
7,101602,CHEMBL1241674,5.398,5.046031046382456
7,101602,CHEMBL1908395,5.678,5.2889136295681025
7,101602,CHEMBL553,5.0,5.003053900033457
7,101602,CHEMBL215152,5.0,5.048808462428415
7,101602,CHEMBL509032,5.699,5.933095833333332
8,103095,CHEMBL558752,5.0,5.022958856043528
8,103095,CHEMBL608154,5.0,5.000188942098558
8,103095,CHEMBL1721885,6.155,5.864737762557079
8,103095,CHEMBL2309609,5.0,5.3815966666666695
8,103095,CHEMBL105442,5.0,5.0071022379459995
8,103095,CHEMBL215152,5.0,5.000246304192967
8,103095,CHEMBL509032,6.357,5.934144012557079
8,30048,CHEMBL261849,5.0,5.029073352761804
8,30048,CHEMBL522892,5.0,6.052771415654515
8,30048,CHEMBL608154,5.0,5.0001618366908085
8,30048,CHEMBL1614701,5.0,5.0001090111715625
8,30048,CHEMBL2309006,6.432,7.147669209677425
8,30048,CHEMBL278041,5.0,5.219395456216022
8,30048,CHEMBL101253,5.0,5.012565811054949
8,30048,CHEMBL386051,5.0,5.015316964850343
8,101465,CHEMBL1721885,6.071,6.057881999999999
8,101465,CHEMBL2309609,5.959,5.543180000000006
8,101465,CHEMBL428690,5.0,5.033358565891473
8,101465,CHEMBL939,5.0,5.00268741796059
8,101465,CHEMBL191003,5.0,5.039841792811463
8,101465,CHEMBL249697,5.0,5.00313439226889
8,101465,CHEMBL521851,5.0,5.059796132174524
8,101465,CHEMBL607707,5.0,5.084589426010678
8,101602,CHEMBL525191,5.0,5.054976286821706
8,101602,CHEMBL296468,5.0,5.083147493026242
8,101602,CHEMBL124660,5.0,5.007062143866867
8,101602,CHEMBL1287853,5.097,5.100263429921143
8,101602,CHEMBL1908396,5.0,5.070179166177631
8,101602,CHEMBL554,5.0,5.026364126035121
8,101602,CHEMBL221959,5.0,5.045111490402941
8,101602,CHEMBL491473,5.0,5.015238026219809
9,103095,CHEMBL573339,5.0,5.008823037346711
9,103095,CHEMBL601719,5.0,5.022663842775859
9,103095,CHEMBL1789941,5.0,5.016690145935383
9,103095,CHEMBL288441,5.0,5.002658494383271
9,103095,CHEMBL119385,5.0,5.028241393776994
9,103095,CHEMBL221959,5.0,5.014199521568666
9,103095,CHEMBL491473,5.0,5.007579999810127
9,30048,CHEMBL572878,5.081,5.064443993360076
9,30048,CHEMBL464552,5.0,5.01085289055744
9,30048,CHEMBL601719,5.0,5.023475901599389
9,30048,CHEMBL1721885,5.699,6.097579714285714
9,30048,CHEMBL2309609,5.0,5.350053500000002
9,30048,CHEMBL24828,5.0,5.002750550190226
9,30048,CHEMBL103667,5.0,5.0001226820785725
9,30048,CHEMBL384304,5.0,5.000320753688199
9,101465,CHEMBL1789941,5.0,5.028688455837122
9,101465,CHEMBL525191,5.0,5.0251341688402
9,101465,CHEMBL553,5.0,5.003645052605076
9,101465,CHEMBL941,5.0,5.002710481210095
9,101465,CHEMBL377300,5.0,5.044756681911283
9,101465,CHEMBL255863,5.0,5.009707489568174
9,101465,CHEMBL477772,5.0,5.003698772463613
9,101465,CHEMBL1173655,5.0,5.002739656573824
9,101602,CHEMBL445813,5.0,5.037512322217425
9,101602,CHEMBL300138,5.0,5.062537867405244
9,101602,CHEMBL1336,5.0,5.029138347154978
9,101602,CHEMBL1289926,5.0,5.017078006395224
9,101602,CHEMBL1908397,5.824,5.624069999999996
9,101602,CHEMBL278041,5.77,5.004050464608088
9,101602,CHEMBL223360,5.77,5.153611433447495
9,101602,CHEMBL475251,5.398,5.0508135180441505
10,103095,CHEMBL10,5.0,5.050440329670328
10,103095,CHEMBL1173655,5.0,5.000028738761239
10,103095,CHEMBL1908391,5.0,5.0138986436449215
10,103095,CHEMBL296468,5.0,5.016655506084367
10,103095,CHEMBL124660,5.0,5.013730342209516
10,103095,CHEMBL223360,5.0,5.234318409090907
10,103095,CHEMBL475251,5.027,5.074903795558054
10,30048,CHEMBL450786,5.0,5.019008103448276
10,30048,CHEMBL483321,5.0,5.074658872679045
10,30048,CHEMBL607707,5.255,5.000038949287554
10,30048,CHEMBL1789941,5.0,5.001352160211851
10,30048,CHEMBL10,5.0,5.0489103296703295
10,30048,CHEMBL31965,5.0,5.000028738761239
10,30048,CHEMBL105442,5.0,5.000028619617225
10,30048,CHEMBL1421,5.0,5.000050012539184
10,101465,CHEMBL1908391,5.0,5.028098643644921
10,101465,CHEMBL445813,5.0,5.020330979757085
10,101465,CHEMBL554,5.0,5.007718313974592
10,101465,CHEMBL91829,5.585,5.465073210526311
10,101465,CHEMBL379218,5.959,5.590276877192984
10,101465,CHEMBL259084,5.0,5.010738313974592
10,101465,CHEMBL513909,5.0,5.018134269230769
10,101465,CHEMBL1230020,5.0,5.000030979757085
10,101602,CHEMBL572881,5.0,5.030160540196646
10,101602,CHEMBL162,7.77,7.1665170952380866
10,101602,CHEMBL180022,5.0,5.007720540196646
10,101602,CHEMBL1614701,5.0,5.008250210526316
10,101602,CHEMBL2309006,9.0,7.051702310606069
10,101602,CHEMBL24828,5.0,5.02651032967033
10,101602,CHEMBL230011,5.745,5.178442666666666
10,101602,CHEMBL494089,6.854,5.0253435969934594
