fold,organism_tid,row_id,actual,prediction
2,101602,CHEMBL386051,5.339,5.019772916551534
2,101465,CHEMBL288441,5.0,5.013855930735931
2,101465,CHEMBL1908397,6.658,5.22701526344086
2,101465,CHEMBL483321,5.0,5.5409960000000025
2,101465,CHEMBL384304,5.0,5.011968553825914
2,101465,CHEMBL554,5.0,5.486997714285711
2,101465,CHEMBL572881,6.432,5.002371657407408
2,101465,CHEMBL2309609,5.0,5.0026
3,103095,CHEMBL101253,5.0,5.000131271300541
3,103095,CHEMBL91829,5.678,5.051465826792704
3,103095,CHEMBL572881,5.0,5.491323264364021
3,103095,CHEMBL1789941,5.0,5.788646914449981
3,103095,CHEMBL230011,5.398,5.007717770761877
3,103095,CHEMBL124660,5.0,5.56393976741654
3,103095,CHEMBL1336,5.77,5.055164658661453
3,103095,CHEMBL31965,5.0,5.011965863570392
3,30048,CHEMBL574738,5.0,5.609189665768192
3,30048,CHEMBL7064,5.0,5.2490062349986575
3,30048,CHEMBL608154,6.42,5.010234469466076
3,30048,CHEMBL450786,5.0,5.003467568163295
3,30048,CHEMBL1287853,5.0,5.027416575678327
3,30048,CHEMBL1336,5.0,5.0694596586614535
3,30048,CHEMBL477772,5.0,5.011208270979217
3,30048,CHEMBL259084,5.0,5.079082883342786
3,101602,CHEMBL941,5.0,5.317647183673471
3,101602,CHEMBL428690,5.0,5.181264628082447
3,101602,CHEMBL1421,5.0,5.019421094074165
3,101602,CHEMBL1614701,5.0,5.345206573359069
3,101602,CHEMBL2309006,5.0,5.008949578856342
3,101602,CHEMBL377300,5.0,5.406648204384521
3,101602,CHEMBL601719,5.0,5.48617501476062
3,101465,CHEMBL1230020,5.0,5.000117144096458
3,101465,CHEMBL2309006,5.585,5.001049578856342
3,101465,CHEMBL162,5.0,5.000132344479672
3,101465,CHEMBL573339,5.0,5.22243853908356
3,101465,CHEMBL513909,5.0,5.161602845487937
3,101465,CHEMBL259084,5.745,5.109089550009454
3,101465,CHEMBL574738,5.0,5.566014999101526
3,101465,CHEMBL576982,5.0,5.009747329976293
4,103095,CHEMBL119385,5.0,5.028522789805337
4,103095,CHEMBL10,6.237,5.002630780755664
4,103095,CHEMBL296468,5.0,5.039175232693077
4,103095,CHEMBL1908392,6.337,5.010205420239071
4,103095,CHEMBL261849,9.0,5.107091142857144
4,103095,CHEMBL162,5.0,5.009944103459565
4,103095,CHEMBL386051,5.0,5.183392710526317
4,30048,CHEMBL31965,5.0,5.015182585434173
4,30048,CHEMBL91829,5.0,5.205344756272517
4,30048,CHEMBL1908396,6.409,5.007004920634921
4,30048,CHEMBL249697,5.0,5.0000191393849205
4,30048,CHEMBL464552,5.0,5.043458558089904
4,30048,CHEMBL2309006,5.0,5.1778682803121265
4,30048,CHEMBL428690,5.481,5.0593215476468245
4,30048,CHEMBL491473,5.0,5.2611471147431805
4,101602,CHEMBL230011,5.0,5.11529422335601
4,101602,CHEMBL105442,5.0,5.00349883603136
4,101602,CHEMBL215152,5.0,5.006443924632353
4,101602,CHEMBL558752,5.097,5.015098155080213
4,101602,CHEMBL576982,5.0,5.024411656391723
4,101602,CHEMBL221959,5.0,5.538276310924371
4,101602,CHEMBL278041,5.0,5.000128069811637
4,101602,CHEMBL162,5.0,5.022591103459565
4,101465,CHEMBL428690,5.0,5.058897261932539
4,101465,CHEMBL386051,5.0,5.163086710526317
4,101465,CHEMBL525191,5.0,5.027906583835725
4,101465,CHEMBL119385,5.0,5.069752789805338
4,101465,CHEMBL1421,5.0,5.020388427807486
4,101465,CHEMBL509032,5.0,5.02144458199049
4,101465,CHEMBL300138,5.0,5.043322564937768
4,101465,CHEMBL296468,5.0,5.03703756602641
5,103095,CHEMBL554,5.0,5.450687499999995
5,103095,CHEMBL941,5.0,5.34923198701299
5,103095,CHEMBL259084,5.0,5.222879166666665
5,103095,CHEMBL1908396,5.0,5.494515333333336
5,103095,CHEMBL1908391,5.0,5.012419272727274
5,103095,CHEMBL1287853,5.0,5.0501464057971015
5,103095,CHEMBL1173655,5.0,5.000057649810747
5,30048,CHEMBL377300,5.0,5.408378951482475
5,30048,CHEMBL296468,5.0,5.00339
5,30048,CHEMBL1908397,5.959,5.545871333333331
5,30048,CHEMBL513909,5.0,5.150796928571429
5,30048,CHEMBL223360,6.377,5.478644049019599
5,30048,CHEMBL483321,5.0,5.625287333333332
5,30048,CHEMBL939,5.0,5.000068437824066
5,30048,CHEMBL1614701,6.18,5.008009991395494
5,101602,CHEMBL1236107,5.0,5.105300572829132
5,101602,CHEMBL1908393,5.0,5.007253055471126
5,101602,CHEMBL939,5.638,5.000068437824066
5,101602,CHEMBL607707,5.0,5.016387234042553
5,101602,CHEMBL1287853,5.0,5.007019739130436
5,101602,CHEMBL103667,5.0,5.004854094339623
5,101602,CHEMBL1908396,5.0,5.47400866666667
5,101602,CHEMBL223360,5.0,5.483509049019599
5,101465,CHEMBL1908392,5.0,5.413254454010746
5,101465,CHEMBL494089,5.0,5.012765094339623
5,101465,CHEMBL522892,5.0,5.432089495540689
5,101465,CHEMBL1289926,5.0,5.259016666666663
5,101465,CHEMBL1614701,5.0,5.007749991395494
5,101465,CHEMBL379218,5.0,5.421317427672955
5,101465,CHEMBL1789941,7.252,5.000202500000001
5,101465,CHEMBL1236107,7.77,5.134224572829132
6,103095,CHEMBL105442,5.0,5.028121605777345
6,103095,CHEMBL573339,5.0,5.241465141348088
6,103095,CHEMBL450786,5.0,5.042005097951625
6,103095,CHEMBL491473,5.824,5.019192546681118
6,103095,CHEMBL601719,6.201,5.0755270147058935
6,103095,CHEMBL221959,5.0,5.537001956730778
6,103095,CHEMBL379218,5.347,5.3078284884353835
6,30048,CHEMBL1908392,5.0,5.406176939064636
6,30048,CHEMBL601719,5.0,5.059999236928116
6,30048,CHEMBL14762,5.0,5.1218879888401485
6,30048,CHEMBL24828,5.0,5.000130623044842
6,30048,CHEMBL230011,5.0,5.155215888888891
6,30048,CHEMBL525191,5.0,5.016731597945145
6,30048,CHEMBL1421,5.0,5.027451688347929
6,30048,CHEMBL1236107,5.237,5.851453644278608
6,101602,CHEMBL14762,5.0,5.0827658221734815
6,101602,CHEMBL464552,5.0,5.011139413638626
6,101602,CHEMBL1173655,5.0,5.024332105633803
6,101602,CHEMBL384304,5.0,5.002888560303314
6,101602,CHEMBL483321,6.276,5.020190360735844
6,101602,CHEMBL522892,5.0,5.405119338492069
6,101602,CHEMBL1789941,5.0,5.732460858564318
6,101602,CHEMBL477772,5.0,5.011431460031601
6,101465,CHEMBL180022,5.0,5.8173364918699155
6,101465,CHEMBL1241674,5.0,5.786723095238099
6,101465,CHEMBL124660,5.0,5.523081755411254
6,101465,CHEMBL440084,6.328,5.030006648154577
6,101465,CHEMBL1908394,6.208,5.599368651745638
6,101465,CHEMBL14762,5.0,5.178794488840149
6,101465,CHEMBL278041,5.0,5.056090932452093
6,101465,CHEMBL608154,5.0,5.467664863995023
7,103095,CHEMBL1240703,5.0,5.1593245276809885
7,103095,CHEMBL939,5.0,5.201947571428573
7,103095,CHEMBL475251,5.0,5.005229349668372
7,103095,CHEMBL1908395,5.0,5.078556082352941
7,103095,CHEMBL1230020,5.0,5.006523333333333
7,103095,CHEMBL1241674,7.334,5.243725896103895
7,103095,CHEMBL1908393,5.0,5.0485434132281926
7,30048,CHEMBL261849,5.339,6.017154686411158
7,30048,CHEMBL1240703,5.0,5.1388656387921
7,30048,CHEMBL440084,5.0,5.561465902597405
7,30048,CHEMBL1230020,5.0,5.017293333333334
7,30048,CHEMBL124660,5.0,5.534723938095237
7,30048,CHEMBL1173655,5.0,5.025246200000001
7,30048,CHEMBL1908391,5.0,5.0273941278074865
7,30048,CHEMBL191003,5.0,5.095860575326156
7,101602,CHEMBL259084,5.0,5.20692173135198
7,101602,CHEMBL10,5.0,5.308620333333334
7,101602,CHEMBL513909,5.523,5.020271027280477
7,101602,CHEMBL91829,5.0,5.234697846320345
7,101602,CHEMBL191003,5.0,5.06417265865949
7,101602,CHEMBL296468,5.0,5.0000433782879
7,101602,CHEMBL1289926,5.0,5.272031468253964
7,101602,CHEMBL180022,5.398,5.722809805458773
7,101465,CHEMBL1908396,5.0,5.428333757264608
7,101465,CHEMBL1721885,5.0,5.350583619047617
7,101465,CHEMBL230011,5.0,5.152536738095239
7,101465,CHEMBL553,5.0,5.212832055555558
7,101465,CHEMBL1908395,5.0,5.027406082352942
7,101465,CHEMBL191003,5.0,5.090565408659489
7,101465,CHEMBL475251,5.0,5.022374349668371
7,101465,CHEMBL1908391,5.0,5.113434127807488
8,103095,CHEMBL103667,5.0,5.065357262612062
8,103095,CHEMBL1908397,5.0,5.812775428571428
8,103095,CHEMBL525191,5.0,5.014704446802138
8,103095,CHEMBL509032,5.0,5.004869255821255
8,103095,CHEMBL477772,5.0,5.015330451952333
8,103095,CHEMBL215152,5.0,5.007770223433896
8,103095,CHEMBL24828,5.0,5.019568978494624
8,30048,CHEMBL1789941,5.0,5.766309608974356
8,30048,CHEMBL1908394,5.0,6.117675690476187
8,30048,CHEMBL572878,5.0,5.018639853389527
8,30048,CHEMBL1241674,5.796,5.771029907563027
8,30048,CHEMBL1721885,5.824,5.097570775993533
8,30048,CHEMBL384304,5.0,5.027751085300808
8,30048,CHEMBL554,6.155,5.089686785714284
8,30048,CHEMBL386051,5.0,5.100659660714286
8,101602,CHEMBL119385,5.0,5.009620878004428
8,101602,CHEMBL1240703,5.26,5.000097489630467
8,101602,CHEMBL124660,6.387,5.010426710758995
8,101602,CHEMBL450786,5.0,5.0168824587955925
8,101602,CHEMBL1908391,5.0,5.0000761284939506
8,101602,CHEMBL475251,5.0,5.00136523780421
8,101602,CHEMBL440084,5.0,5.643044500000002
8,101602,CHEMBL2309609,5.0,5.000097489630467
8,101465,CHEMBL941,6.071,5.027647599082186
8,101465,CHEMBL939,5.0,5.20750706432819
8,101465,CHEMBL1336,5.0,5.245384166666664
8,101465,CHEMBL223360,5.959,5.515758072249587
8,101465,CHEMBL607707,5.0,5.026185851326482
8,101465,CHEMBL464552,5.0,5.045111099713961
8,101465,CHEMBL31965,5.0,5.009347302423427
8,101465,CHEMBL24828,5.0,5.010031905323892
9,103095,CHEMBL1236107,5.0,5.978762142857143
9,103095,CHEMBL288441,5.0,5.003239285714286
9,103095,CHEMBL2309609,5.0,5.000875560344828
9,103095,CHEMBL1421,5.0,5.031102774825174
9,103095,CHEMBL1721885,5.0,5.328778166666667
9,103095,CHEMBL1908394,7.377,5.599673233699638
9,103095,CHEMBL608154,5.0,5.470721428571432
9,30048,CHEMBL10,5.0,5.288476011904762
9,30048,CHEMBL573339,5.0,5.024157636363636
9,30048,CHEMBL379218,5.0,5.203896762725777
9,30048,CHEMBL1289926,5.77,5.036245442149194
9,30048,CHEMBL2309609,5.0,5.017256810344829
9,30048,CHEMBL494089,5.0,5.000045877377795
9,30048,CHEMBL535,5.0,5.019658957142857
9,30048,CHEMBL162,5.0,5.009481810344827
9,101602,CHEMBL572878,5.0,5.0139928678497
9,101602,CHEMBL573339,5.699,5.014145267942584
9,101602,CHEMBL1241674,5.0,5.993615354497358
9,101602,CHEMBL255863,5.0,5.267218333333333
9,101602,CHEMBL574738,5.0,5.401461425925925
9,101602,CHEMBL379218,5.959,5.1545766059449365
9,101602,CHEMBL1908394,5.0,5.538637826292233
9,101602,CHEMBL491473,5.0,5.370437999999999
9,101465,CHEMBL477772,5.0,5.01345241877257
9,101465,CHEMBL1287853,5.0,5.010781158532811
9,101465,CHEMBL491473,5.0,5.354069571428571
9,101465,CHEMBL105442,5.0,5.011169858585858
9,101465,CHEMBL1173655,5.0,5.016726071428572
9,101465,CHEMBL377300,5.0,5.4280519724310805
9,101465,CHEMBL261849,5.0,6.279150781385275
9,101465,CHEMBL558752,5.0,5.049194465137697
10,103095,CHEMBL445813,5.0,5.000110266666667
10,103095,CHEMBL249697,5.0,5.032034640692641
10,103095,CHEMBL553,5.0,5.298419452380955
10,103095,CHEMBL223360,5.0,5.808996428571428
10,103095,CHEMBL464552,5.0,5.016362494819466
10,103095,CHEMBL535,5.0,5.001004096736597
10,103095,CHEMBL521851,5.0,5.309771619047622
10,30048,CHEMBL215152,5.0,5.021297000000001
10,30048,CHEMBL572881,5.0,5.5986662359307555
10,30048,CHEMBL607707,5.0,5.12800106122449
10,30048,CHEMBL101253,5.0,5.097031595238097
10,30048,CHEMBL278041,5.0,5.063800882450883
10,30048,CHEMBL941,5.0,5.365474500000004
10,30048,CHEMBL105442,5.0,5.007827110204081
10,30048,CHEMBL300138,5.0,5.013797595238095
10,101602,CHEMBL553,5.0,5.304945642857145
10,101602,CHEMBL1908397,5.0,5.818975125541126
10,101602,CHEMBL509032,5.0,5.0218804112244895
10,101602,CHEMBL249697,5.0,5.033797765692641
10,101602,CHEMBL288441,5.0,5.005263310204082
10,101602,CHEMBL445813,5.0,5.000121516666667
10,101602,CHEMBL101253,5.0,5.053049928571431
10,101602,CHEMBL572881,5.0,5.6063393609307575
10,101465,CHEMBL91829,5.0,5.21659905974026
10,101465,CHEMBL103667,5.0,5.033566363636362
10,101465,CHEMBL601719,5.094,5.337713107142858
10,101465,CHEMBL101253,5.0,5.092072261904764
10,101465,CHEMBL10,5.0,5.329768492063491
10,101465,CHEMBL521851,5.0,5.297964000000003
10,101465,CHEMBL221959,5.0,5.54113464285714
10,101465,CHEMBL450786,5.0,5.0084034375685755
