fold,organism_tid,row_id,actual,prediction
2,30048,CHEMBL1287853,5.0,5.000119863726655
2,30048,CHEMBL576982,5.0,5.217264
2,30048,CHEMBL2309006,5.0,5.278826511904763
2,30048,CHEMBL103667,5.0,5.005196747710443
2,30048,CHEMBL105442,5.0,5.019300724472086
2,101602,CHEMBL1908394,5.0,5.114892310041405
2,101602,CHEMBL386051,5.0,5.014046315831039
2,101602,CHEMBL215152,5.824,5.068221513065861
2,101602,CHEMBL259084,5.0,5.606959799999993
2,101602,CHEMBL491473,5.585,5.0001404030257355
2,101602,CHEMBL445813,5.0,5.003490760975777
2,101602,CHEMBL103667,5.0,5.002736902989946
2,101602,CHEMBL494089,5.0,5.002697002833569
2,101465,CHEMBL288441,5.745,5.334066733094216
2,101465,CHEMBL14762,5.0,5.05004496368122
2,101465,CHEMBL1287853,5.0,5.004099863726655
2,101465,CHEMBL1173655,5.0,5.029921035298026
2,101465,CHEMBL386051,5.0,5.0389046491643725
2,101465,CHEMBL464552,5.0,5.000090431004278
2,101465,CHEMBL513909,5.0,5.017680695554541
3,103095,CHEMBL1230020,5.0,5.53416014285714
3,103095,CHEMBL162,6.432,5.0559335
3,103095,CHEMBL255863,5.0,5.136699047619046
3,103095,CHEMBL24828,5.824,5.438929952380952
3,103095,CHEMBL101253,5.0,5.000132586365567
3,103095,CHEMBL558752,5.0,5.4011200952380936
3,103095,CHEMBL288441,5.0,5.343230833333333
3,103095,CHEMBL475251,5.0,5.013681333353518
3,30048,CHEMBL1240703,5.0,5.028956724137931
3,30048,CHEMBL288441,6.201,5.359195833333334
3,30048,CHEMBL215152,5.0,5.317410412698411
3,30048,CHEMBL1908396,5.0,5.02290938038793
3,30048,CHEMBL1289926,5.0,5.413324307471262
3,30048,CHEMBL278041,5.0,5.091724466666667
3,30048,CHEMBL384304,5.0,5.000095838805383
3,30048,CHEMBL1421,5.0,5.013366380960161
3,101602,CHEMBL428690,5.0,5.419308848250147
3,101602,CHEMBL261849,5.0,5.018634234987119
3,101602,CHEMBL509032,5.0,5.002730104782089
3,101602,CHEMBL574738,5.0,5.373936328840973
3,101602,CHEMBL1789941,5.0,5.880613142496388
3,101602,CHEMBL300138,5.0,5.018083315047021
3,101602,CHEMBL1236107,5.0,6.182068456250005
3,101465,CHEMBL103667,5.0,5.013865471698113
3,101465,CHEMBL119385,5.959,5.000086724710161
3,101465,CHEMBL162,5.0,5.048292142857142
3,101465,CHEMBL1908396,5.0,5.02121738038793
3,101465,CHEMBL223360,5.0,5.030739877103518
3,101465,CHEMBL261849,5.0,5.033860996891882
3,101465,CHEMBL1240703,7.523,5.031646724137931
3,101465,CHEMBL1230020,5.0,5.536032999999994
4,103095,CHEMBL1908392,5.0,5.626892169369366
4,103095,CHEMBL180022,5.0,5.4654824061355285
4,103095,CHEMBL477772,5.0,5.028678012399045
4,103095,CHEMBL1287853,5.0,5.024840944934341
4,103095,CHEMBL384304,5.0,5.000138827593144
4,103095,CHEMBL608154,5.0,5.000124514165111
4,103095,CHEMBL119385,5.0,5.260176623188403
4,30048,CHEMBL1236107,9.0,5.062495129693488
4,30048,CHEMBL1908394,5.0,5.0123573435823765
4,30048,CHEMBL249697,5.0,5.01672010805391
4,30048,CHEMBL491473,5.0,5.16280581547619
4,30048,CHEMBL553,5.255,5.011721889314754
4,30048,CHEMBL1908397,5.0,5.240424857471262
4,30048,CHEMBL101253,5.0,5.01258561552812
4,30048,CHEMBL475251,5.0,5.035274160926476
4,101602,CHEMBL14762,5.0,5.011798707309748
4,101602,CHEMBL1421,5.0,5.004039033898305
4,101602,CHEMBL521851,5.0,5.0214893956043944
4,101602,CHEMBL558752,5.0,5.421263357142854
4,101602,CHEMBL939,5.0,5.009261383770215
4,101602,CHEMBL10,5.339,5.835531728937735
4,101602,CHEMBL1336,5.0,5.01379639876274
4,101602,CHEMBL1908393,5.0,5.000089500258799
4,101465,CHEMBL1721885,5.0,5.4200189070048275
4,101465,CHEMBL215152,5.237,5.23639456579794
4,101465,CHEMBL1908392,5.0,5.6264655027027
4,101465,CHEMBL440084,5.0,5.039684097222222
4,101465,CHEMBL475251,5.0,5.063182494259809
4,101465,CHEMBL522892,5.301,5.762009107725508
4,101465,CHEMBL450786,5.0,5.130327571428573
4,101465,CHEMBL1908394,5.347,5.013654010249042
5,103095,CHEMBL300138,5.0,5.041132962871288
5,103095,CHEMBL249697,5.0,5.013365481304537
5,103095,CHEMBL525191,5.0,5.0299499999999995
5,103095,CHEMBL1908396,5.0,5.013791757585346
5,103095,CHEMBL572878,5.0,5.00101936627907
5,103095,CHEMBL1721885,6.377,5.0068177324791305
5,103095,CHEMBL221959,7.334,5.032186328400282
5,30048,CHEMBL1908393,5.0,5.04815166514096
5,30048,CHEMBL14762,5.0,5.014104696969698
5,30048,CHEMBL521851,5.0,5.025049720001412
5,30048,CHEMBL445813,5.0,5.000077545727897
5,30048,CHEMBL941,5.481,5.860100296204618
5,30048,CHEMBL554,5.0,5.027618986842104
5,30048,CHEMBL386051,5.0,5.025783785679375
5,30048,CHEMBL572881,5.0,5.77190969696969
5,101602,CHEMBL384304,5.0,5.014391184302707
5,101602,CHEMBL450786,5.398,5.036634545454547
5,101602,CHEMBL573339,5.0,5.810377792207797
5,101602,CHEMBL941,5.0,5.8728190819189034
5,101602,CHEMBL525191,5.0,5.014767000000001
5,101602,CHEMBL288441,5.0,5.605379561560983
5,101602,CHEMBL1289926,6.337,5.0168022884230705
5,101602,CHEMBL572881,6.071,5.749792732683977
5,101465,CHEMBL2309609,5.0,5.216645714285716
5,101465,CHEMBL509032,5.0,5.000057567659352
5,101465,CHEMBL572881,5.0,5.75742469696969
5,101465,CHEMBL1789941,5.0,5.86682243906176
5,101465,CHEMBL608154,5.0,5.00237
5,101465,CHEMBL1236107,5.0,6.176939347791923
5,101465,CHEMBL483321,5.0,5.063109351867572
5,101465,CHEMBL1241674,5.0,5.000043829150358
6,103095,CHEMBL1336,5.0,5.022032578124207
6,103095,CHEMBL521851,5.0,5.008585230020704
6,103095,CHEMBL554,5.0,5.023777904761904
6,103095,CHEMBL91829,5.959,5.028903906733032
6,103095,CHEMBL574738,5.0,5.388183693121693
6,103095,CHEMBL2309609,5.0,5.023105142574816
6,103095,CHEMBL491473,5.0,5.166820033333334
6,30048,CHEMBL535,5.0,5.039357584504537
6,30048,CHEMBL162,5.0,5.66384794588745
6,30048,CHEMBL558752,5.699,5.031130277770531
6,30048,CHEMBL1230020,6.155,5.007654790237675
6,30048,CHEMBL377300,5.0,5.054963314807568
6,30048,CHEMBL91829,6.276,5.025009462288589
6,30048,CHEMBL572878,5.0,5.087058188881641
6,30048,CHEMBL450786,5.0,5.132300142857145
6,101602,CHEMBL572878,5.0,5.025072474595927
6,101602,CHEMBL513909,5.0,5.027288349731557
6,101602,CHEMBL483321,5.0,5.047937501971129
6,101602,CHEMBL377300,5.0,5.000129939807568
6,101602,CHEMBL296468,5.0,5.005951344388601
6,101602,CHEMBL255863,5.26,5.005880839675291
6,101602,CHEMBL1908397,5.77,5.017868939807568
6,101602,CHEMBL162,5.0,5.638984856601736
6,101465,CHEMBL428690,6.357,5.015176411114468
6,101465,CHEMBL1289926,5.0,5.431192476190476
6,101465,CHEMBL278041,5.0,5.023546771260204
6,101465,CHEMBL525191,5.0,5.006738255411255
6,101465,CHEMBL558752,5.523,5.03781108729434
6,101465,CHEMBL296468,5.0,5.015590201531459
6,101465,CHEMBL1908391,5.0,5.008989855820106
6,101465,CHEMBL573339,7.77,5.000121080952382
7,103095,CHEMBL230011,5.0,5.003427674418604
7,103095,CHEMBL464552,5.0,5.0511724074074085
7,103095,CHEMBL1241674,5.0,5.001950000000001
7,103095,CHEMBL386051,5.0,5.004831818181817
7,103095,CHEMBL576982,5.678,5.02377
7,103095,CHEMBL105442,5.0,5.036007407407408
7,103095,CHEMBL10,6.854,5.329758630952386
7,30048,CHEMBL300138,5.0,5.037697313307493
7,30048,CHEMBL180022,5.796,5.026076632751939
7,30048,CHEMBL1241674,5.0,5.023440000000001
7,30048,CHEMBL1908392,5.0,5.449831666666665
7,30048,CHEMBL296468,5.0,5.000091900007829
7,30048,CHEMBL379218,5.77,5.426073047619051
7,30048,CHEMBL464552,5.0,5.014021574074076
7,30048,CHEMBL483321,5.0,5.010200000000001
7,101602,CHEMBL477772,5.0,5.0126675
7,101602,CHEMBL576982,5.0,5.0068150000000005
7,101602,CHEMBL607707,5.027,5.053810617600424
7,101602,CHEMBL91829,5.0,5.590505023809523
7,101602,CHEMBL124660,5.0,5.052662499999999
7,101602,CHEMBL191003,6.194,5.003510888888888
7,101602,CHEMBL278041,5.0,5.072324074074075
7,101602,CHEMBL180022,5.0,5.038612656561463
7,101465,CHEMBL939,5.0,5.013920625
7,101465,CHEMBL1908397,5.0,5.233145482456137
7,101465,CHEMBL180022,5.77,5.0890292994186055
7,101465,CHEMBL553,5.0,5.121337678571429
7,101465,CHEMBL31965,5.0,5.013620625000001
7,101465,CHEMBL124660,5.0,5.074078000000001
7,101465,CHEMBL445813,5.0,5.0017964302675875
7,101465,CHEMBL1908395,5.0,5.361651958646619
8,103095,CHEMBL494089,5.0,5.046424400878713
8,103095,CHEMBL553,5.0,5.078419314671813
8,103095,CHEMBL1908395,5.699,5.227646666666667
8,103095,CHEMBL261849,5.0,5.030920276209678
8,103095,CHEMBL1614701,5.0,5.358292290064107
8,103095,CHEMBL215152,5.0,5.325871042328043
8,103095,CHEMBL1173655,5.097,5.036632899743049
8,30048,CHEMBL1336,5.0,5.026075252542876
8,30048,CHEMBL509032,5.0,5.006653923992674
8,30048,CHEMBL1908395,5.0,5.197466666666672
8,30048,CHEMBL7064,5.0,5.201057521021022
8,30048,CHEMBL124660,5.0,5.002567407407408
8,30048,CHEMBL261849,5.0,5.013090276209678
8,30048,CHEMBL601719,6.237,5.01512782945014
8,30048,CHEMBL607707,5.0,5.126909563764212
8,101602,CHEMBL464552,5.0,5.004027499741523
8,101602,CHEMBL101253,5.0,5.029366564031775
8,101602,CHEMBL119385,5.0,5.317598333333331
8,101602,CHEMBL1173655,5.0,5.0088056094204685
8,101602,CHEMBL1287853,5.0,5.018613640420663
8,101602,CHEMBL1721885,5.0,5.324266831598598
8,101602,CHEMBL223360,5.0,5.027720890181225
8,101602,CHEMBL1614701,5.0,5.362240285455811
8,101465,CHEMBL191003,5.0,5.481355994021309
8,101465,CHEMBL535,5.0,5.018432586206898
8,101465,CHEMBL230011,5.0,5.027808094407406
8,101465,CHEMBL941,5.0,5.801056591075593
8,101465,CHEMBL105442,5.0,5.043284714980676
8,101465,CHEMBL221959,5.0,5.7258031538461545
8,101465,CHEMBL554,5.0,5.012638243243242
8,101465,CHEMBL10,5.0,5.8182657728937786
9,103095,CHEMBL522892,5.0,6.201593999999991
9,103095,CHEMBL1240703,5.0,5.793573607142856
9,103095,CHEMBL941,7.377,5.152442642857142
9,103095,CHEMBL572881,6.18,5.275598390350881
9,103095,CHEMBL2309006,5.339,5.306918833333335
9,103095,CHEMBL509032,5.0,5.000979473684209
9,103095,CHEMBL1908391,5.0,5.0199438333333335
9,30048,CHEMBL223360,5.094,5.020496973684211
9,30048,CHEMBL525191,5.0,5.014003999999999
9,30048,CHEMBL428690,5.0,5.459004017316023
9,30048,CHEMBL255863,5.0,5.075693749999999
9,30048,CHEMBL221959,5.0,5.727783166666667
9,30048,CHEMBL522892,5.0,6.20487799999999
9,30048,CHEMBL1721885,5.0,5.3796665121457465
9,30048,CHEMBL1789941,6.409,5.453934595238098
9,101602,CHEMBL601719,5.0,5.471608352534563
9,101602,CHEMBL1230020,5.0,5.3980288928571385
9,101602,CHEMBL1241674,5.0,5.018925816820278
9,101602,CHEMBL1908391,5.0,5.001666043010753
9,101602,CHEMBL1908396,5.0,5.005884423963135
9,101602,CHEMBL2309609,5.0,5.019237636363637
9,101602,CHEMBL475251,5.0,5.023916394539984
9,101602,CHEMBL2309006,5.0,5.2826321666666685
9,101465,CHEMBL249697,5.0,5.025263750000001
9,101465,CHEMBL300138,5.0,5.020493591491842
9,101465,CHEMBL494089,5.0,5.010167761702389
9,101465,CHEMBL377300,5.0,5.051948214285715
9,101465,CHEMBL1421,5.0,5.011993750000001
9,101465,CHEMBL491473,5.0,5.182207142857144
9,101465,CHEMBL91829,5.0,5.631924178571423
9,101465,CHEMBL1908393,5.0,5.022335714285716
10,103095,CHEMBL428690,5.0,5.507614455138732
10,103095,CHEMBL1908394,5.0,5.134064590659339
10,103095,CHEMBL379218,6.328,5.31259362542955
10,103095,CHEMBL31965,5.0,5.003820792047854
10,103095,CHEMBL103667,5.0,5.041321547309834
10,103095,CHEMBL573339,5.0,5.898590036945815
10,103095,CHEMBL296468,5.0,5.0000500356859625
10,30048,CHEMBL230011,5.0,5.012166719471007
10,30048,CHEMBL1173655,5.0,5.032046869858359
10,30048,CHEMBL939,5.0,5.008721149190711
10,30048,CHEMBL477772,5.0,5.024239763126011
10,30048,CHEMBL259084,6.658,5.074396363636365
10,30048,CHEMBL608154,5.0,5.015156449731688
10,30048,CHEMBL2309609,5.0,5.0
10,30048,CHEMBL10,5.658,5.645355227832521
10,101602,CHEMBL105442,5.0,5.032393268308648
10,101602,CHEMBL1908392,6.42,5.004050621249824
10,101602,CHEMBL1908395,5.398,5.241037186184891
10,101602,CHEMBL440084,5.0,5.0688105170068045
10,101602,CHEMBL554,5.0,5.017891142436356
10,101602,CHEMBL31965,5.0,5.013790434904997
10,101602,CHEMBL522892,7.252,5.099422924280127
10,101602,CHEMBL24828,5.0,5.67717292857143
10,101465,CHEMBL521851,5.0,5.034759713286714
10,101465,CHEMBL1614701,5.0,5.266371238005617
10,101465,CHEMBL601719,5.0,5.442068018286699
10,101465,CHEMBL255863,5.0,5.069605714285714
10,101465,CHEMBL384304,5.0,5.000157326728255
10,101465,CHEMBL576982,5.0,5.141423642857143
10,101465,CHEMBL379218,5.0,5.319757792096215
10,101465,CHEMBL574738,5.0,5.3950530346320384
