fold,organism_tid,row_id,actual,prediction
8,101465,CHEMBL101253,5.0,5.121206498241342
8,101602,CHEMBL1908391,5.0,5.00963622421999
8,101602,CHEMBL1173655,5.0,5.001336274582561
8,101602,CHEMBL296468,5.0,5.0235590000000006
8,101602,CHEMBL255863,5.0,5.529118999999996
8,101602,CHEMBL1614701,5.0,5.000983948051948
8,101602,CHEMBL103667,5.0,5.007961057889344
8,101602,CHEMBL509032,7.523,5.038716666666668
8,101602,CHEMBL215152,5.0,5.0686500853128145
9,103095,CHEMBL377300,6.409,5.031775560857183
9,103095,CHEMBL572881,5.0,5.0190147192514
9,103095,CHEMBL261849,5.081,5.689063499999998
9,103095,CHEMBL105442,5.0,5.198723165413533
9,103095,CHEMBL1908395,5.0,5.181542568804087
9,103095,CHEMBL24828,5.0,5.480128772031889
9,103095,CHEMBL553,5.237,5.036411151757511
9,30048,CHEMBL259084,5.0,5.397630946179402
9,30048,CHEMBL558752,5.0,5.55848110281851
9,30048,CHEMBL483321,5.0,5.05437351098901
9,30048,CHEMBL1908392,5.0,5.35058821969697
9,30048,CHEMBL221959,5.0,5.001997739133755
9,30048,CHEMBL1908394,5.0,5.000165507042223
9,30048,CHEMBL1289926,5.0,5.021029620362381
9,30048,CHEMBL101253,5.255,5.069842409836064
9,101465,CHEMBL1241674,5.481,6.279603031080032
9,101465,CHEMBL119385,5.0,5.114307146179402
9,101465,CHEMBL553,5.0,5.012530101337342
9,101465,CHEMBL513909,5.0,5.03128905549433
9,101465,CHEMBL607707,5.0,5.000126457709976
9,101465,CHEMBL1240703,5.0,5.0014339242623755
9,101465,CHEMBL558752,5.0,5.541034436151843
9,101465,CHEMBL10,5.398,5.833987662907265
9,101602,CHEMBL475251,5.0,5.000108807755976
9,101602,CHEMBL384304,5.0,5.007769898052379
9,101602,CHEMBL1289926,5.0,5.038543147494164
9,101602,CHEMBL574738,5.699,5.213910241417494
9,101602,CHEMBL2309006,5.0,5.010723452380953
9,101602,CHEMBL1908396,5.0,5.101944880952381
9,101602,CHEMBL249697,6.387,5.019824871794873
9,101602,CHEMBL261849,5.0,5.631543499999998
10,103095,CHEMBL300138,7.252,5.040141848124097
10,103095,CHEMBL1789941,5.0,5.017832262024658
10,103095,CHEMBL162,5.0,5.748917677591037
10,103095,CHEMBL573339,5.0,5.018546153679654
10,103095,CHEMBL1230020,5.0,5.010722822662632
10,103095,CHEMBL1236107,5.0,5.053337154723502
10,103095,CHEMBL223360,6.18,5.0477323463901715
10,30048,CHEMBL31965,5.0,5.005759843052279
10,30048,CHEMBL288441,5.796,5.02534726702509
10,30048,CHEMBL939,5.0,5.037671178641252
10,30048,CHEMBL601719,5.0,5.1366781452380925
10,30048,CHEMBL261849,6.357,5.037188972958532
10,30048,CHEMBL572878,5.0,5.7180071300453905
10,30048,CHEMBL2309609,5.824,5.048718904933587
10,30048,CHEMBL278041,5.0,5.085495
10,101465,CHEMBL124660,5.0,5.066887101945722
10,101465,CHEMBL1421,5.0,5.000139465584415
10,101465,CHEMBL1908395,5.585,5.0008685948529426
10,101465,CHEMBL259084,6.276,5.0011793749999995
10,101465,CHEMBL464552,5.0,5.248805389393932
10,101465,CHEMBL249697,5.0,5.4302392047619
10,101465,CHEMBL1908392,5.959,5.013763469654528
10,101465,CHEMBL521851,5.0,5.004124289130434
10,101602,CHEMBL440084,5.0,5.288834380952383
10,101602,CHEMBL259084,5.0,5.052580778508773
10,101602,CHEMBL180022,5.0,5.203608666666664
10,101602,CHEMBL379218,5.0,5.458806047619045
10,101602,CHEMBL521851,5.0,5.000144289130435
10,101602,CHEMBL223360,5.0,5.0243995832322765
10,101602,CHEMBL288441,5.0,5.036637267025089
10,101602,CHEMBL300138,5.0,5.018621848124098
