fold,organism_tid,row_id,actual,prediction
9,30048,CHEMBL2309609,5.0,5.3546292955524875
9,30048,CHEMBL24828,5.0,5.048128722910217
9,30048,CHEMBL103667,5.0,5.026045155957152
9,30048,CHEMBL384304,5.0,5.056448743380555
9,101465,CHEMBL1789941,5.0,5.432283067963424
9,101465,CHEMBL525191,5.237,5.640133069497539
9,101465,CHEMBL553,6.387,5.024338921056425
9,101465,CHEMBL941,5.0,5.02195610758761
9,101465,CHEMBL377300,5.0,5.022971027658861
9,101465,CHEMBL255863,5.0,5.00908163492409
9,101465,CHEMBL477772,5.0,5.007790795548839
9,101465,CHEMBL1173655,5.0,5.249291103174605
9,101602,CHEMBL445813,5.0,5.604136691128508
9,101602,CHEMBL300138,5.0,5.272933853383458
9,101602,CHEMBL1336,5.0,5.018024882169023
9,101602,CHEMBL1289926,5.0,5.2892172347793
9,101602,CHEMBL1908397,5.0,5.682857142857143
9,101602,CHEMBL278041,5.0,5.612627198621555
9,101602,CHEMBL223360,5.0,5.0117828423082456
9,101602,CHEMBL475251,5.0,5.093529369225305
10,103095,CHEMBL10,5.0,5.0719348255507954
10,103095,CHEMBL1173655,5.0,5.247543571428572
10,103095,CHEMBL1908391,5.0,5.003270540712439
10,103095,CHEMBL296468,5.0,5.051916053253982
10,103095,CHEMBL124660,5.0,5.028915072278911
10,103095,CHEMBL223360,5.0,5.050202044534413
10,103095,CHEMBL475251,5.0,5.094664453781508
10,30048,CHEMBL450786,5.0,5.03136525595238
10,30048,CHEMBL483321,6.337,5.0153597715219345
10,30048,CHEMBL607707,6.42,5.18416562637363
10,30048,CHEMBL1789941,5.0,5.345535142857141
10,30048,CHEMBL10,5.0,5.078264825550795
10,30048,CHEMBL31965,5.0,5.000016530612245
10,30048,CHEMBL105442,5.347,5.443812057764603
10,30048,CHEMBL1421,5.0,5.345175142857145
10,101465,CHEMBL1908391,5.0,5.003707742011139
10,101465,CHEMBL445813,5.0,5.652838571612782
10,101465,CHEMBL554,5.0,5.0443219911385615
10,101465,CHEMBL91829,5.0,5.05084144464631
10,101465,CHEMBL379218,5.0,5.071740363425157
10,101465,CHEMBL259084,5.0,5.121435227106232
10,101465,CHEMBL513909,5.0,5.130587740293246
10,101465,CHEMBL1230020,5.0,5.060006368681628
10,101602,CHEMBL572881,5.0,5.033544813319491
10,101602,CHEMBL162,5.0,5.015557792935558
10,101602,CHEMBL180022,5.959,5.961021918546364
10,101602,CHEMBL1614701,5.0,5.000586194102522
10,101602,CHEMBL2309006,5.0,5.018286079608362
10,101602,CHEMBL24828,5.0,5.004802541723356
10,101602,CHEMBL230011,5.0,5.895028359890106
10,101602,CHEMBL494089,5.0,5.9963847156862675
